tablename,CreateTime,LastAccessTime,Owner,numRows,rawDataSize,V1,year,month,day,date,yearmon,rawDataSize_gb,rawDataSize_gb_month,rawDataSize_gb_month_user
di_temp,Fri Feb 10 14:08:19 CET 2017,UNKNOWN,yu0073,2304989667,147644853210,, 2017,Feb , 14,2017-02-14,2017.08333333333,147.64485321,1958.448207358,709.691306283
di_temp,Sat Jan 28 20:05:58 CET 2017,UNKNOWN,c34618,743180320,488411305502,, 2017,Jan , 20,2017-01-20,2017,488.411305502,35644.555435314,3093.41442856
di_temp,Tue May 09 11:40:43 CEST 2017,UNKNOWN,yu0073,0,0,, 2017,May , 11,2017-05-11,2017.33333333333,0,7625.391561815,1442.853247408
dia_commons,Mon Jun 12 16:09:57 CEST 2017,UNKNOWN,c35612,,0,, 2017,Jun , 16,2017-06-16,2017.41666666667,0,5987.630903194,37.985540224
dia_commons,Tue May 23 16:28:13 CEST 2017,UNKNOWN,c45301,,0,, 2017,May , 16,2017-05-16,2017.33333333333,0,7625.391561815,0.389296964
dial,Wed Jul 05 15:41:06 CEST 2017,UNKNOWN,c43055,0,0,, 2017,Jul , 15,2017-07-15,2017.5,0,738.290421962,0
dial,Wed Jul 12 16:41:36 CEST 2017,UNKNOWN,c46553,13,6685,, 2017,Jul , 16,2017-07-16,2017.5,6.685e-06,738.290421962,7.003e-06
dial,Thu Jul 13 10:37:22 CEST 2017,UNKNOWN,c46553,,0,, 2017,Jul , 10,2017-07-10,2017.5,0,738.290421962,7.003e-06
dial,Wed Jul 12 16:43:37 CEST 2017,UNKNOWN,c46553,13,52,, 2017,Jul , 16,2017-07-16,2017.5,5.2e-08,738.290421962,7.003e-06
dial,Wed Jul 12 15:39:40 CEST 2017,UNKNOWN,c46553,3,266,, 2017,Jul , 15,2017-07-15,2017.5,2.66e-07,738.290421962,7.003e-06
dial,Wed Jul 12 15:33:59 CEST 2017,UNKNOWN,c46553,,0,, 2017,Jul , 15,2017-07-15,2017.5,0,738.290421962,7.003e-06
dial,Wed Jul 05 11:49:06 CEST 2017,UNKNOWN,c43055,0,0,, 2017,Jul , 11,2017-07-11,2017.5,0,738.290421962,0
dial,Thu Jul 13 10:24:14 CEST 2017,UNKNOWN,c46553,,0,, 2017,Jul , 10,2017-07-10,2017.5,0,738.290421962,7.003e-06
dial,Thu Jul 06 11:29:31 CEST 2017,UNKNOWN,c43055,0,0,, 2017,Jul , 11,2017-07-11,2017.5,0,738.290421962,0
dial,Thu Jul 13 10:38:07 CEST 2017,UNKNOWN,c46553,,0,, 2017,Jul , 10,2017-07-10,2017.5,0,738.290421962,7.003e-06
dial,Tue Jun 13 15:06:37 CEST 2017,UNKNOWN,c43055,12,1059,, 2017,Jun , 15,2017-06-15,2017.41666666667,1.059e-06,5987.630903194,7.5156e-05
dial,Tue Jun 06 14:48:23 CEST 2017,UNKNOWN,c43055,,0,, 2017,Jun , 14,2017-06-14,2017.41666666667,0,5987.630903194,7.5156e-05
dial,Mon May 22 17:12:01 CEST 2017,UNKNOWN,c43180,,0,, 2017,May , 17,2017-05-17,2017.33333333333,0,7625.391561815,260.090830802
dial,Wed Jul 12 15:33:01 CEST 2017,UNKNOWN,c46553,,0,, 2017,Jul , 15,2017-07-15,2017.5,0,738.290421962,7.003e-06
dial_control_framework,Wed May 17 15:23:30 CEST 2017,UNKNOWN,c43055,0,0,, 2017,May , 15,2017-05-15,2017.33333333333,0,7625.391561815,0
dial_control_framework,Wed May 17 16:34:53 CEST 2017,UNKNOWN,c43055,0,0,, 2017,May , 16,2017-05-16,2017.33333333333,0,7625.391561815,0
ecs,Mon Apr 24 18:37:35 CEST 2017,UNKNOWN,c22683,0,0,, 2017,Apr , 18,2017-04-18,2017.25,0,5976.843447603,0
ecs,Mon May 01 14:29:02 CEST 2017,UNKNOWN,c22683,2479575,272543896,, 2017,May , 14,2017-05-14,2017.33333333333,0.272543896,7625.391561815,0.362925581
ecs,Mon Apr 24 15:17:00 CEST 2017,UNKNOWN,c22683,0,0,, 2017,Apr , 15,2017-04-15,2017.25,0,5976.843447603,0
ecs,Fri Jun 02 13:53:19 CEST 2017,UNKNOWN,c43180,414688,232225280,, 2017,Jun , 13,2017-06-13,2017.41666666667,0.23222528,5987.630903194,0.23222528
ecs,Wed May 10 13:31:34 CEST 2017,UNKNOWN,c22683,613460,42855192,, 2017,May , 13,2017-05-13,2017.33333333333,0.042855192,7625.391561815,0.362925581
ecs,Wed May 31 10:30:07 CEST 2017,UNKNOWN,c22683,614119,47526493,, 2017,May , 10,2017-05-10,2017.33333333333,0.047526493,7625.391561815,0.362925581
ecs,Thu Jun 01 16:10:00 CEST 2017,UNKNOWN,c22683,414688,232569592,, 2017,Jun , 16,2017-06-16,2017.41666666667,0.232569592,5987.630903194,0.789824512
ecs,Fri Jun 02 10:07:56 CEST 2017,UNKNOWN,c22683,414688,268647448,, 2017,Jun , 10,2017-06-10,2017.41666666667,0.268647448,5987.630903194,0.789824512
ecs,Fri Jun 02 12:15:13 CEST 2017,UNKNOWN,c22683,347159,56037880,, 2017,Jun , 12,2017-06-12,2017.41666666667,0.05603788,5987.630903194,0.789824512
ecs,Tue Apr 25 14:14:59 CEST 2017,UNKNOWN,c22683,0,0,, 2017,Apr , 14,2017-04-14,2017.25,0,5976.843447603,0
ecs,Mon May 01 14:20:53 CEST 2017,UNKNOWN,c22683,0,0,, 2017,May , 14,2017-05-14,2017.33333333333,0,7625.391561815,0.362925581
ecs,Wed May 10 13:53:39 CEST 2017,UNKNOWN,c22683,0,0,, 2017,May , 13,2017-05-13,2017.33333333333,0,7625.391561815,0.362925581
final_cre_test,Mon Jan 30 10:39:23 CET 2017,UNKNOWN,c45301,0,0,, 2017,Jan , 10,2017-01-10,2017,0,35644.555435314,32166.1825602
final_cre_test,Mon Jan 30 11:16:32 CET 2017,UNKNOWN,c45301,446285,249919600,, 2017,Jan , 11,2017-01-11,2017,0.2499196,35644.555435314,32166.1825602
final_cre_test,Mon Jan 30 11:16:39 CET 2017,UNKNOWN,c45301,4,764,, 2017,Jan , 11,2017-01-11,2017,7.64e-07,35644.555435314,32166.1825602
final_cre_test,Wed Feb 01 15:50:09 CET 2017,UNKNOWN,c45301,,0,, 2017,Feb , 15,2017-02-15,2017.08333333333,0,1958.448207358,0.809683484
final_cre_test,Wed Feb 01 18:07:33 CET 2017,UNKNOWN,c45301,,0,, 2017,Feb , 18,2017-02-18,2017.08333333333,0,1958.448207358,0.809683484
final_cre_test,Mon Jan 30 19:24:39 CET 2017,UNKNOWN,c45301,6545027,3987582185,, 2017,Jan , 19,2017-01-19,2017,3.987582185,35644.555435314,32166.1825602
final_cre_test,Mon Jan 30 19:27:32 CET 2017,UNKNOWN,c45301,2799015,2205188274,, 2017,Jan , 19,2017-01-19,2017,2.205188274,35644.555435314,32166.1825602
final_cre_test,Tue Jan 31 11:12:15 CET 2017,UNKNOWN,c45301,4112077,157927099,, 2017,Jan , 11,2017-01-11,2017,0.157927099,35644.555435314,32166.1825602
final_cre_test,Tue Jan 31 10:53:38 CET 2017,UNKNOWN,c45301,7929185146,334220163055,, 2017,Jan , 10,2017-01-10,2017,334.220163055,35644.555435314,32166.1825602
final_cre_test,Tue Jan 31 11:08:54 CET 2017,UNKNOWN,c45301,4457605626,205006788951,, 2017,Jan , 11,2017-01-11,2017,205.006788951,35644.555435314,32166.1825602
final_cre_test,Tue Jan 31 10:24:55 CET 2017,UNKNOWN,c45301,255697612,9466292374,, 2017,Jan , 10,2017-01-10,2017,9.466292374,35644.555435314,32166.1825602
final_cre_test,Mon Jan 30 19:28:30 CET 2017,UNKNOWN,c45301,1592431,974567772,, 2017,Jan , 19,2017-01-19,2017,0.974567772,35644.555435314,32166.1825602
final_cre_test,Tue Jan 31 11:46:48 CET 2017,UNKNOWN,c45301,3490580043,213471031561,, 2017,Jan , 11,2017-01-11,2017,213.471031561,35644.555435314,32166.1825602
final_cre_test,Tue Jan 31 11:56:58 CET 2017,UNKNOWN,c45301,3516539697,306784784716,, 2017,Jan , 11,2017-01-11,2017,306.784784716,35644.555435314,32166.1825602
final_cre_test,Tue Jan 31 12:03:03 CET 2017,UNKNOWN,c45301,3516539697,306784784716,, 2017,Jan , 12,2017-01-12,2017,306.784784716,35644.555435314,32166.1825602
final_cre_test,Tue Jan 31 12:09:31 CET 2017,UNKNOWN,c45301,3516539697,426403543577,, 2017,Jan , 12,2017-01-12,2017,426.403543577,35644.555435314,32166.1825602
final_cre_test,Tue Jan 31 17:37:53 CET 2017,UNKNOWN,c45301,3516539697,4899773879692,, 2017,Jan , 17,2017-01-17,2017,4899.773879692,35644.555435314,32166.1825602
final_cre_test,Tue Jan 31 12:14:39 CET 2017,UNKNOWN,c45301,1592064,156455599,, 2017,Jan , 12,2017-01-12,2017,0.156455599,35644.555435314,32166.1825602
final_cre_test,Tue Jan 31 18:00:00 CET 2017,UNKNOWN,c45301,1592064,809640693,, 2017,Jan , 18,2017-01-18,2017,0.809640693,35644.555435314,32166.1825602
final_cre_test,Wed Feb 01 11:41:08 CET 2017,UNKNOWN,c45301,1592064,809683484,, 2017,Feb , 11,2017-02-11,2017.08333333333,0.809683484,1958.448207358,0.809683484
final_cre_test,Tue Jan 31 11:24:17 CET 2017,UNKNOWN,c45301,4509505946,324946251821,, 2017,Jan , 11,2017-01-11,2017,324.946251821,35644.555435314,32166.1825602
final_cre_test,Tue Jan 31 11:34:17 CET 2017,UNKNOWN,c45301,2187607005,157678411525,, 2017,Jan , 11,2017-01-11,2017,157.678411525,35644.555435314,32166.1825602
final_cre_test,Tue Jan 31 11:38:38 CET 2017,UNKNOWN,c45301,2259898941,162895592986,, 2017,Jan , 11,2017-01-11,2017,162.895592986,35644.555435314,32166.1825602
final_cre_test,Tue Jan 31 11:29:15 CET 2017,UNKNOWN,c45301,3464629919,123183975360,, 2017,Jan , 11,2017-01-11,2017,123.18397536,35644.555435314,32166.1825602
final_cre_test,Mon Jan 30 17:32:13 CET 2017,UNKNOWN,c45301,1133316298,851120539798,, 2017,Jan , 17,2017-01-17,2017,851.120539798,35644.555435314,32166.1825602
final_cre_test,Mon Jan 30 18:43:48 CET 2017,UNKNOWN,c45301,18721044936,21182091648039,, 2017,Jan , 18,2017-01-18,2017,21182.091648039,35644.555435314,32166.1825602
final_cre_test,Mon Jan 30 15:20:25 CET 2017,UNKNOWN,c45301,3148684691,2353529303893,, 2017,Jan , 15,2017-01-15,2017,2353.529303893,35644.555435314,32166.1825602
final_cre_test,Mon Mar 13 20:25:00 CET 2017,UNKNOWN,c45301,263296454,96629798618,, 2017,Mar , 20,2017-03-20,2017.16666666667,96.629798618,16032.951134725,123.22682012
final_cre_test,Mon Jan 30 15:27:16 CET 2017,UNKNOWN,c45301,192805696,70759690432,, 2017,Jan , 15,2017-01-15,2017,70.759690432,35644.555435314,32166.1825602
final_cre_test,Fri Jul 07 15:22:50 CEST 2017,UNKNOWN,c45301,72,7344,, 2017,Jul , 15,2017-07-15,2017.5,7.344e-06,738.290421962,609.640943217
micb,Mon May 01 22:42:37 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 22,2017-05-22,2017.33333333333,0,7625.391561815,0.000882397
micb,Mon May 01 15:46:12 CEST 2017,UNKNOWN,c35721,2193,1946605,, 2017,May , 15,2017-05-15,2017.33333333333,0.001946605,7625.391561815,0.858896238
micb,Wed Mar 01 11:51:10 CET 2017,UNKNOWN,c38597,,0,, 2017,Mar , 11,2017-03-11,2017.16666666667,0,16032.951134725,3.419e-06
micb,Tue Feb 28 19:42:58 CET 2017,UNKNOWN,c38597,,0,, 2017,Feb , 19,2017-02-19,2017.08333333333,0,1958.448207358,3.379e-06
micb,Wed May 03 16:41:06 CEST 2017,UNKNOWN,c35721,1615,94533,, 2017,May , 16,2017-05-16,2017.33333333333,9.4533e-05,7625.391561815,0.858896238
micb,Wed Mar 01 10:37:24 CET 2017,UNKNOWN,c38597,,0,, 2017,Mar , 10,2017-03-10,2017.16666666667,0,16032.951134725,3.419e-06
micb,Thu Mar 30 13:20:02 CEST 2017,UNKNOWN,c43833,,0,, 2017,Mar , 13,2017-03-13,2017.16666666667,0,16032.951134725,0
micb,Wed Mar 01 10:39:01 CET 2017,UNKNOWN,c38597,,0,, 2017,Mar , 10,2017-03-10,2017.16666666667,0,16032.951134725,3.419e-06
micb,Thu Mar 30 13:16:14 CEST 2017,UNKNOWN,c43833,,0,, 2017,Mar , 13,2017-03-13,2017.16666666667,0,16032.951134725,0
micb,Tue May 09 13:48:07 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 13,2017-05-13,2017.33333333333,0,7625.391561815,0.000882397
micb,Tue May 09 13:46:48 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 13,2017-05-13,2017.33333333333,0,7625.391561815,0.000882397
micb,Mon May 01 16:19:54 CEST 2017,UNKNOWN,c35721,14924,4974458,, 2017,May , 16,2017-05-16,2017.33333333333,0.004974458,7625.391561815,0.858896238
micb,Tue May 02 15:02:44 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 15,2017-05-15,2017.33333333333,0,7625.391561815,0.000882397
micb,Tue May 02 14:59:44 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 14,2017-05-14,2017.33333333333,0,7625.391561815,0.000882397
micb,Thu May 04 22:10:37 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 22,2017-05-22,2017.33333333333,0,7625.391561815,0.000882397
micb,Tue May 09 13:59:45 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 13,2017-05-13,2017.33333333333,0,7625.391561815,0.000882397
micb,Tue May 09 13:56:05 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 13,2017-05-13,2017.33333333333,0,7625.391561815,0.000882397
micb,Mon May 01 16:37:21 CEST 2017,UNKNOWN,c35721,5130,631338,, 2017,May , 16,2017-05-16,2017.33333333333,0.000631338,7625.391561815,0.858896238
micb,Thu May 04 22:11:34 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 22,2017-05-22,2017.33333333333,0,7625.391561815,0.000882397
micb,Mon May 01 16:41:29 CEST 2017,UNKNOWN,c35721,25358,10060256,, 2017,May , 16,2017-05-16,2017.33333333333,0.010060256,7625.391561815,0.858896238
micb,Tue May 02 12:52:01 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 12,2017-05-12,2017.33333333333,0,7625.391561815,0.000882397
micb,Tue May 02 13:22:09 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 13,2017-05-13,2017.33333333333,0,7625.391561815,0.000882397
micb,Fri May 05 11:24:53 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 11,2017-05-11,2017.33333333333,0,7625.391561815,0.000882397
micb,Tue May 09 14:27:58 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 14,2017-05-14,2017.33333333333,0,7625.391561815,0.000882397
micb,Tue May 09 14:27:34 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 14,2017-05-14,2017.33333333333,0,7625.391561815,0.000882397
micb,Mon May 01 16:13:31 CEST 2017,UNKNOWN,c35721,12150,1325942,, 2017,May , 16,2017-05-16,2017.33333333333,0.001325942,7625.391561815,0.858896238
micb,Mon May 01 09:55:53 CEST 2017,UNKNOWN,c35721,1559907,811212460,, 2017,May , 09,2017-05-09,2017.33333333333,0.81121246,7625.391561815,0.858896238
micb,Fri May 05 11:25:08 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 11,2017-05-11,2017.33333333333,0,7625.391561815,0.000882397
micb,Wed Mar 01 11:32:36 CET 2017,UNKNOWN,c38597,10,3419,, 2017,Mar , 11,2017-03-11,2017.16666666667,3.419e-06,16032.951134725,3.419e-06
micb,Mon May 01 16:09:45 CEST 2017,UNKNOWN,c35721,49954,27685189,, 2017,May , 16,2017-05-16,2017.33333333333,0.027685189,7625.391561815,0.858896238
micb,Tue May 09 12:23:57 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 12,2017-05-12,2017.33333333333,0,7625.391561815,0.000882397
micb,Tue May 09 12:08:06 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 12,2017-05-12,2017.33333333333,0,7625.391561815,0.000882397
micb,Tue May 09 14:33:22 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 14,2017-05-14,2017.33333333333,0,7625.391561815,0.000882397
micb,Tue May 09 14:31:19 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 14,2017-05-14,2017.33333333333,0,7625.391561815,0.000882397
micb,Thu May 04 22:46:10 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 22,2017-05-22,2017.33333333333,0,7625.391561815,0.000882397
micb,Thu May 04 22:46:28 CEST 2017,UNKNOWN,c43833,3718,468859,, 2017,May , 22,2017-05-22,2017.33333333333,0.000468859,7625.391561815,0.000882397
micb,Mon May 01 17:01:18 CEST 2017,UNKNOWN,c35721,805,115452,, 2017,May , 17,2017-05-17,2017.33333333333,0.000115452,7625.391561815,0.858896238
micb,Tue May 09 14:38:28 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 14,2017-05-14,2017.33333333333,0,7625.391561815,0.000882397
micb,Tue May 09 14:36:44 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 14,2017-05-14,2017.33333333333,0,7625.391561815,0.000882397
micb,Thu May 04 22:47:11 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 22,2017-05-22,2017.33333333333,0,7625.391561815,0.000882397
micb,Thu May 04 22:47:25 CEST 2017,UNKNOWN,c43833,2371,296375,, 2017,May , 22,2017-05-22,2017.33333333333,0.000296375,7625.391561815,0.000882397
micb,Mon May 01 16:53:29 CEST 2017,UNKNOWN,c35721,384,136825,, 2017,May , 16,2017-05-16,2017.33333333333,0.000136825,7625.391561815,0.858896238
micb,Tue May 09 14:42:15 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 14,2017-05-14,2017.33333333333,0,7625.391561815,0.000882397
micb,Mon Feb 27 12:52:40 CET 2017,UNKNOWN,c34489,,0,, 2017,Feb , 12,2017-02-12,2017.08333333333,0,1958.448207358,0
micb,Mon Feb 27 12:59:08 CET 2017,UNKNOWN,c34489,,0,, 2017,Feb , 12,2017-02-12,2017.08333333333,0,1958.448207358,0
micb,Mon Feb 27 13:01:28 CET 2017,UNKNOWN,c34489,,0,, 2017,Feb , 13,2017-02-13,2017.08333333333,0,1958.448207358,0
micb,Tue May 09 14:39:52 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 14,2017-05-14,2017.33333333333,0,7625.391561815,0.000882397
micb,Thu May 04 22:48:11 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 22,2017-05-22,2017.33333333333,0,7625.391561815,0.000882397
micb,Thu May 04 22:48:36 CEST 2017,UNKNOWN,c43833,1020,117163,, 2017,May , 22,2017-05-22,2017.33333333333,0.000117163,7625.391561815,0.000882397
micb,Mon May 01 16:58:16 CEST 2017,UNKNOWN,c35721,134,17676,, 2017,May , 16,2017-05-16,2017.33333333333,1.7676e-05,7625.391561815,0.858896238
micb,Tue May 09 12:40:17 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 12,2017-05-12,2017.33333333333,0,7625.391561815,0.000882397
micb,Tue May 09 12:40:04 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 12,2017-05-12,2017.33333333333,0,7625.391561815,0.000882397
micb,Tue May 09 10:40:37 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 10,2017-05-10,2017.33333333333,0,7625.391561815,0.000882397
micb,Tue May 09 10:40:29 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 10,2017-05-10,2017.33333333333,0,7625.391561815,0.000882397
micb,Thu May 04 22:49:26 CEST 2017,UNKNOWN,c43833,,0,, 2017,May , 22,2017-05-22,2017.33333333333,0,7625.391561815,0.000882397
micb,Mon May 01 16:31:23 CEST 2017,UNKNOWN,c35721,1225,132343,, 2017,May , 16,2017-05-16,2017.33333333333,0.000132343,7625.391561815,0.858896238
micb,Mon May 01 16:25:23 CEST 2017,UNKNOWN,c35721,2119,563161,, 2017,May , 16,2017-05-16,2017.33333333333,0.000563161,7625.391561815,0.858896238
micb,Wed Mar 01 08:03:05 CET 2017,UNKNOWN,c45621,,0,, 2017,Mar , 08,2017-03-08,2017.16666666667,0,16032.951134725,0
micb,Wed Mar 01 08:03:47 CET 2017,UNKNOWN,c45621,,0,, 2017,Mar , 08,2017-03-08,2017.16666666667,0,16032.951134725,0
micb,Wed Mar 01 08:10:08 CET 2017,UNKNOWN,c43833,,0,, 2017,Mar , 08,2017-03-08,2017.16666666667,0,16032.951134725,0
micb,Wed Mar 08 10:29:46 CET 2017,UNKNOWN,c33426,,0,, 2017,Mar , 10,2017-03-10,2017.16666666667,0,16032.951134725,0
micb,Wed Mar 08 10:28:42 CET 2017,UNKNOWN,c33426,,0,, 2017,Mar , 10,2017-03-10,2017.16666666667,0,16032.951134725,0
micb,Fri Mar 03 16:13:07 CET 2017,UNKNOWN,c33426,,0,, 2017,Mar , 16,2017-03-16,2017.16666666667,0,16032.951134725,0
micb,Fri Mar 03 10:52:15 CET 2017,UNKNOWN,c33426,,0,, 2017,Mar , 10,2017-03-10,2017.16666666667,0,16032.951134725,0
micb,Tue Mar 07 18:47:47 CET 2017,UNKNOWN,c33426,,0,, 2017,Mar , 18,2017-03-18,2017.16666666667,0,16032.951134725,0
micb,Wed Mar 08 10:28:15 CET 2017,UNKNOWN,c33426,,0,, 2017,Mar , 10,2017-03-10,2017.16666666667,0,16032.951134725,0
micb,Wed Mar 08 10:28:01 CET 2017,UNKNOWN,c33426,,0,, 2017,Mar , 10,2017-03-10,2017.16666666667,0,16032.951134725,0
micb,Wed Mar 08 10:28:28 CET 2017,UNKNOWN,c33426,,0,, 2017,Mar , 10,2017-03-10,2017.16666666667,0,16032.951134725,0
micb,Wed Mar 08 10:28:55 CET 2017,UNKNOWN,c33426,,0,, 2017,Mar , 10,2017-03-10,2017.16666666667,0,16032.951134725,0
micb,Wed Mar 08 10:27:26 CET 2017,UNKNOWN,c33426,,0,, 2017,Mar , 10,2017-03-10,2017.16666666667,0,16032.951134725,0
micb,Wed Mar 08 10:29:07 CET 2017,UNKNOWN,c33426,,0,, 2017,Mar , 10,2017-03-10,2017.16666666667,0,16032.951134725,0
micb_tmp,Wed Apr 26 14:17:18 CEST 2017,UNKNOWN,c35721,42261,42482091,, 2017,Apr , 14,2017-04-14,2017.25,0.042482091,5976.843447603,0.042482091
micb_tmp,Wed Mar 08 14:09:06 CET 2017,UNKNOWN,c38264,1,38,, 2017,Mar , 14,2017-03-14,2017.16666666667,3.8e-08,16032.951134725,1.78e-07
micb_tmp,Wed Mar 08 14:21:39 CET 2017,UNKNOWN,c38264,4,140,, 2017,Mar , 14,2017-03-14,2017.16666666667,1.4e-07,16032.951134725,1.78e-07
micb_tmp,Fri Mar 03 15:16:24 CET 2017,UNKNOWN,c38597,,0,, 2017,Mar , 15,2017-03-15,2017.16666666667,0,16032.951134725,3.419e-06
micb_tmp,Thu Mar 02 21:04:52 CET 2017,UNKNOWN,fr0623,57158,57006923,, 2017,Mar , 21,2017-03-21,2017.16666666667,0.057006923,16032.951134725,0.060499116
micb_tmp,Thu Mar 02 21:07:51 CET 2017,UNKNOWN,fr0623,16799,638338,, 2017,Mar , 21,2017-03-21,2017.16666666667,0.000638338,16032.951134725,0.060499116
micb_tmp,Thu Mar 02 21:12:45 CET 2017,UNKNOWN,fr0623,17038,1309083,, 2017,Mar , 21,2017-03-21,2017.16666666667,0.001309083,16032.951134725,0.060499116
micb_tmp,Thu Mar 02 21:12:38 CET 2017,UNKNOWN,fr0623,17038,593487,, 2017,Mar , 21,2017-03-21,2017.16666666667,0.000593487,16032.951134725,0.060499116
micb_tmp,Thu Mar 02 21:12:41 CET 2017,UNKNOWN,fr0623,17038,951285,, 2017,Mar , 21,2017-03-21,2017.16666666667,0.000951285,16032.951134725,0.060499116
micb_tmp,Wed Mar 08 08:18:17 CET 2017,UNKNOWN,c00913,16354,2183901,, 2017,Mar , 08,2017-03-08,2017.16666666667,0.002183901,16032.951134725,0.002183901
micb_tmp,Thu Apr 06 11:01:01 CEST 2017,UNKNOWN,c38264,225260,21189776,, 2017,Apr , 11,2017-04-11,2017.25,0.021189776,5976.843447603,0.021189776
reframe,Mon Jul 10 14:22:28 CEST 2017,UNKNOWN,c39188,127042,280398623,, 2017,Jul , 14,2017-07-14,2017.5,0.280398623,738.290421962,0.770022225
reframe,Mon Jul 10 14:11:12 CEST 2017,UNKNOWN,c41934,1479805,1796656244,, 2017,Jul , 14,2017-07-14,2017.5,1.796656244,738.290421962,1.796656244
reframe,Tue Jul 11 13:22:25 CEST 2017,UNKNOWN,c41934,,0,, 2017,Jul , 13,2017-07-13,2017.5,0,738.290421962,1.796656244
reframe,Mon Jul 10 14:32:40 CEST 2017,UNKNOWN,c39188,71316,78321272,, 2017,Jul , 14,2017-07-14,2017.5,0.078321272,738.290421962,0.770022225
reframe,Mon Jul 10 14:53:38 CEST 2017,UNKNOWN,c39188,55363,70255647,, 2017,Jul , 14,2017-07-14,2017.5,0.070255647,738.290421962,0.770022225
reframe,Mon Jul 10 14:40:48 CEST 2017,UNKNOWN,c39188,177566,116014940,, 2017,Jul , 14,2017-07-14,2017.5,0.11601494,738.290421962,0.770022225
reframe,Mon Jul 10 14:34:46 CEST 2017,UNKNOWN,c39188,84731,100719711,, 2017,Jul , 14,2017-07-14,2017.5,0.100719711,738.290421962,0.770022225
reframe,Mon Jul 10 14:57:47 CEST 2017,UNKNOWN,c39188,36541,40356841,, 2017,Jul , 14,2017-07-14,2017.5,0.040356841,738.290421962,0.770022225
reframe,Mon Jul 10 14:41:48 CEST 2017,UNKNOWN,c39188,111776,73264744,, 2017,Jul , 14,2017-07-14,2017.5,0.073264744,738.290421962,0.770022225
reframe,Mon Jul 10 14:44:33 CEST 2017,UNKNOWN,c39188,5129,3361084,, 2017,Jul , 14,2017-07-14,2017.5,0.003361084,738.290421962,0.770022225
reframe,Mon Jul 10 14:36:58 CEST 2017,UNKNOWN,c39188,5368,6828096,, 2017,Jul , 14,2017-07-14,2017.5,0.006828096,738.290421962,0.770022225
reframe,Mon Jul 10 15:28:43 CEST 2017,UNKNOWN,c39188,421,501267,, 2017,Jul , 15,2017-07-15,2017.5,0.000501267,738.290421962,0.770022225
reframe,Wed Jul 12 15:09:03 CEST 2017,UNKNOWN,c41934,0,0,, 2017,Jul , 15,2017-07-15,2017.5,0,738.290421962,1.796656244
reframe,Tue Jul 11 10:02:34 CEST 2017,UNKNOWN,c41934,,0,, 2017,Jul , 10,2017-07-10,2017.5,0,738.290421962,1.796656244
reframe,Tue Jul 11 13:23:26 CEST 2017,UNKNOWN,c41934,,0,, 2017,Jul , 13,2017-07-13,2017.5,0,738.290421962,1.796656244
reframe,Mon Jul 10 17:14:12 CEST 2017,UNKNOWN,c41934,,0,, 2017,Jul , 17,2017-07-17,2017.5,0,738.290421962,1.796656244
test,Tue May 30 17:17:01 CEST 2017,UNKNOWN,c43180,1,286,, 2017,May , 17,2017-05-17,2017.33333333333,2.86e-07,7625.391561815,260.090830802
test,Wed Apr 12 14:47:02 CEST 2017,UNKNOWN,c43180,1,36,, 2017,Apr , 14,2017-04-14,2017.25,3.6e-08,5976.843447603,3.6e-08
test,Wed Apr 12 15:21:16 CEST 2017,UNKNOWN,c43180,,0,, 2017,Apr , 15,2017-04-15,2017.25,0,5976.843447603,3.6e-08
test,Tue May 30 17:12:10 CEST 2017,UNKNOWN,c43180,1,286,, 2017,May , 17,2017-05-17,2017.33333333333,2.86e-07,7625.391561815,260.090830802
test,Wed Apr 12 15:16:38 CEST 2017,UNKNOWN,c43180,,0,, 2017,Apr , 15,2017-04-15,2017.25,0,5976.843447603,3.6e-08
